"Data","Ultimo","Apertura","Massimo","Minimo","Var. %"
"21.06.2012","0,9575","0,9455","0,9583","0,9449","1,27"
"20.06.2012","0,9455","0,9463","0,9502","0,9422","-0,12"
"19.06.2012","0,9466","0,9546","0,9554","0,9429","-0,86"
"18.06.2012","0,9548","0,9433","0,9563","0,9417","0,58"
"15.06.2012","0,9493","0,9510","0,9538","0,9478","-0,17"
"14.06.2012","0,9509","0,9556","0,9574","0,9499","-0,60"
"13.06.2012","0,9566","0,9601","0,9627","0,9518","-0,35"
"12.06.2012","0,9600","0,9631","0,9650","0,9580","-0,28"
"11.06.2012","0,9627","0,9488","0,9628","0,9477","0,31"
"08.06.2012","0,9597","0,9557","0,9657","0,9547","0,37"
"07.06.2012","0,9562","0,9546","0,9578","0,9509","0,12"
"06.06.2012","0,9551","0,9644","0,9653","0,9536","-0,96"
"05.06.2012","0,9644","0,9609","0,9677","0,9572","0,35"
"04.06.2012","0,9610","0,9658","0,9695","0,9595","-0,52"
"01.06.2012","0,9660","0,9715","0,9771","0,9637","-0,61"
"31.05.2012","0,9719","0,9709","0,9735","0,9661","0,11"
"30.05.2012","0,9708","0,9612","0,9714","0,9608","1,03"
"29.05.2012","0,9609","0,9581","0,9637","0,9555","0,26"
"28.05.2012","0,9584","0,9563","0,9595","0,9527","-0,11"
"25.05.2012","0,9595","0,9577","0,9611","0,9536","0,14"
"24.05.2012","0,9582","0,9538","0,9595","0,9528","0,41"
"23.05.2012","0,9543","0,9466","0,9573","0,9462","0,77"
"22.05.2012","0,9470","0,9374","0,9488","0,9367","1,02"
"21.05.2012","0,9374","0,9393","0,9438","0,9363","-0,26"
"18.05.2012","0,9398","0,9465","0,9500","0,9383","-0,67"
"17.05.2012","0,9461","0,9440","0,9482","0,9416","0,16"
"16.05.2012","0,9446","0,9431","0,9471","0,9410","0,14"
"15.05.2012","0,9433","0,9364","0,9441","0,9329","0,74"
"14.05.2012","0,9364","0,9315","0,9367","0,9304","0,71"
"11.05.2012","0,9298","0,9286","0,9306","0,9267","0,13"
"10.05.2012","0,9286","0,9283","0,9295","0,9252","0,01"
"09.05.2012","0,9285","0,9236","0,9301","0,9230","0,51"
"08.05.2012","0,9238","0,9199","0,9253","0,9191","0,38"
"07.05.2012","0,9203","0,9216","0,9269","0,9191","0,23"
"04.05.2012","0,9182","0,9134","0,9184","0,9111","0,49"
"03.05.2012","0,9137","0,9134","0,9173","0,9110","0,05"
"02.05.2012","0,9132","0,9075","0,9157","0,9069","0,61"
"01.05.2012","0,9077","0,9070","0,9099","0,9039","0,04"
"30.04.2012","0,9073","0,9070","0,9097","0,9051","0,09"
"27.04.2012","0,9065","0,9107","0,9132","0,9048","-0,37"
"26.04.2012","0,9099","0,9089","0,9103","0,9054","0,10"
"25.04.2012","0,9090","0,9104","0,9122","0,9074","-0,21"
"24.04.2012","0,9109","0,9133","0,9142","0,9086","-0,30"
"23.04.2012","0,9136","0,9103","0,9172","0,9091","0,49"
"20.04.2012","0,9091","0,9151","0,9154","0,9080","-0,68"
"19.04.2012","0,9153","0,9156","0,9195","0,9126","-0,08"
"18.04.2012","0,9160","0,9147","0,9209","0,9140","0,07"
"17.04.2012","0,9154","0,9147","0,9182","0,9122","0,08"
"16.04.2012","0,9147","0,9199","0,9251","0,9137","-0,51"
"13.04.2012","0,9194","0,9110","0,9201","0,9100","0,89"
"12.04.2012","0,9113","0,9174","0,9176","0,9087","-0,69"
"11.04.2012","0,9176","0,9180","0,9193","0,9126","-0,11"
"10.04.2012","0,9186","0,9164","0,9210","0,9142","0,15"
"09.04.2012","0,9172","0,9165","0,9215","0,9146","0,02"
"06.04.2012","0,9170","0,9198","0,9206","0,9157","-0,32"
"05.04.2012","0,9199","0,9156","0,9223","0,9139","0,41"
"04.04.2012","0,9161","0,9097","0,9183","0,9090","0,71"
"03.04.2012","0,9096","0,9035","0,9114","0,9000","0,65"
"02.04.2012","0,9037","0,9009","0,9071","0,8998","0,17"
"30.03.2012","0,9022","0,9062","0,9065","0,9005","-0,44"
"29.03.2012","0,9062","0,9050","0,9093","0,9028","0,10"
"28.03.2012","0,9053","0,9050","0,9082","0,9012","0,03"
"27.03.2012","0,9050","0,9029","0,9053","0,9012","0,23"
"26.03.2012","0,9029","0,9079","0,9137","0,9018","-0,56"
"23.03.2012","0,9080","0,9134","0,9139","0,9063","-0,60"
"22.03.2012","0,9135","0,9124","0,9179","0,9091","0,11"
"21.03.2012","0,9125","0,9119","0,9149","0,9073","0,09"
"20.03.2012","0,9117","0,9111","0,9153","0,9095","0,05"
"19.03.2012","0,9112","0,9154","0,9178","0,9088","-0,47"
"16.03.2012","0,9155","0,9226","0,9254","0,9146","-0,79"
"15.03.2012","0,9228","0,9304","0,9334","0,9197","-0,84"
"14.03.2012","0,9306","0,9230","0,9331","0,9226","0,75"
"13.03.2012","0,9237","0,9154","0,9249","0,9140","0,91"
"12.03.2012","0,9154","0,9192","0,9219","0,9152","-0,38"
"09.03.2012","0,9189","0,9084","0,9207","0,9084","1,16"
"08.03.2012","0,9084","0,9171","0,9176","0,9072","-0,95"
"07.03.2012","0,9171","0,9188","0,9202","0,9157","-0,19"
"06.03.2012","0,9188","0,9120","0,9197","0,9115","0,75"
"05.03.2012","0,9120","0,9148","0,9162","0,9107","-0,22"
"02.03.2012","0,9140","0,9050","0,9150","0,9047","0,98"
"01.03.2012","0,9051","0,9048","0,9073","0,9022","0,03"
"29.02.2012","0,9048","0,8942","0,9052","0,8936","1,19"
"28.02.2012","0,8942","0,8986","0,9001","0,8942","-0,49"
"27.02.2012","0,8986","0,8944","0,9011","0,8944","0,29"
"24.02.2012","0,8960","0,9010","0,9028","0,8932","-0,55"
"23.02.2012","0,9010","0,9102","0,9114","0,9009","-1,01"
"22.02.2012","0,9102","0,9116","0,9138","0,9098","-0,16"
"21.02.2012","0,9117","0,9136","0,9150","0,9084","-0,21"
"20.02.2012","0,9136","0,9148","0,9165","0,9088","-0,70"
"17.02.2012","0,9200","0,9192","0,9206","0,9160","0,09"
"16.02.2012","0,9192","0,9244","0,9300","0,9176","-0,56"
"15.02.2012","0,9244","0,9198","0,9252","0,9156","0,50"
"14.02.2012","0,9198","0,9188","0,9230","0,9143","0,11"
"13.02.2012","0,9188","0,9137","0,9192","0,9103","0,25"
"10.02.2012","0,9165","0,9122","0,9200","0,9104","0,47"
"09.02.2012","0,9122","0,9134","0,9148","0,9090","-0,13"
"08.02.2012","0,9134","0,9124","0,9152","0,9108","0,11"
"07.02.2012","0,9124","0,9196","0,9227","0,9112","-0,78"
"06.02.2012","0,9196","0,9193","0,9263","0,9179","0,16"
"03.02.2012","0,9181","0,9176","0,9234","0,9128","0,05"
"02.02.2012","0,9176","0,9146","0,9208","0,9131","0,33"
"01.02.2012","0,9146","0,9204","0,9250","0,9115","-0,63"
"31.01.2012","0,9204","0,9176","0,9228","0,9124","0,31"
"30.01.2012","0,9176","0,9133","0,9210","0,9132","0,55"
"27.01.2012","0,9126","0,9218","0,9229","0,9115","-1,00"
"26.01.2012","0,9218","0,9219","0,9229","0,9157","-0,01"
"25.01.2012","0,9219","0,9275","0,9340","0,9205","-0,61"
"24.01.2012","0,9276","0,9268","0,9312","0,9236","0,06"
"23.01.2012","0,9270","0,9371","0,9376","0,9253","-0,80"
"20.01.2012","0,9345","0,9326","0,9370","0,9307","0,20"
"19.01.2012","0,9326","0,9388","0,9412","0,9317","-0,66"
"18.01.2012","0,9388","0,9490","0,9497","0,9384","-1,07"
"17.01.2012","0,9490","0,9556","0,9557","0,9449","-0,69"
"16.01.2012","0,9556","0,9542","0,9574","0,9526","0,36"
"13.01.2012","0,9522","0,9440","0,9574","0,9407","0,87"
"12.01.2012","0,9440","0,9534","0,9546","0,9412","-0,99"
"11.01.2012","0,9534","0,9508","0,9567","0,9483","0,27"
"10.01.2012","0,9508","0,9482","0,9515","0,9466","0,27"
"09.01.2012","0,9482","0,9584","0,9584","0,9477","-0,73"
"06.01.2012","0,9552","0,9524","0,9579","0,9506","0,29"
"05.01.2012","0,9524","0,9423","0,9538","0,9414","1,07"
"04.01.2012","0,9423","0,9320","0,9448","0,9318","1,11"
"03.01.2012","0,9320","0,9397","0,9400","0,9305","-0,82"
"02.01.2012","0,9397","0,9384","0,9408","0,9372","0,06"
"30.12.2011","0,9391","0,9404","0,9426","0,9342","-0,14"
"29.12.2011","0,9404","0,9436","0,9470","0,9394","-0,34"
"28.12.2011","0,9436","0,9344","0,9442","0,9321","0,98"
"27.12.2011","0,9344","0,9372","0,9374","0,9336","-0,30"
"26.12.2011","0,9372","0,9367","0,9378","0,9356","0,05"
"23.12.2011","0,9367","0,9356","0,9388","0,9334","0,12"
"22.12.2011","0,9356","0,9364","0,9400","0,9308","-0,09"
"21.12.2011","0,9364","0,9315","0,9392","0,9246","0,53"
"20.12.2011","0,9315","0,9370","0,9380","0,9268","-0,59"
"19.12.2011","0,9370","0,9364","0,9400","0,9349","0,10"
"16.12.2011","0,9361","0,9397","0,9415","0,9352","-0,38"
"15.12.2011","0,9397","0,9540","0,9548","0,9389","-1,50"
"14.12.2011","0,9540","0,9464","0,9540","0,9430","0,80"
"13.12.2011","0,9464","0,9388","0,9478","0,9342","0,81"
"12.12.2011","0,9388","0,9258","0,9388","0,9249","1,70"
"09.12.2011","0,9231","0,9258","0,9285","0,9182","-0,29"
"08.12.2011","0,9258","0,9244","0,9290","0,9177","0,15"
"07.12.2011","0,9244","0,9254","0,9288","0,9228","-0,11"
"06.12.2011","0,9254","0,9216","0,9296","0,9208","0,41"
"05.12.2011","0,9216","0,9203","0,9232","0,9166","0,02"
"02.12.2011","0,9214","0,9156","0,9242","0,9112","0,63"
"01.12.2011","0,9156","0,9138","0,9175","0,9072","0,20"
"30.11.2011","0,9138","0,9214","0,9252","0,9066","-0,82"
"29.11.2011","0,9214","0,9228","0,9244","0,9141","-0,15"
"28.11.2011","0,9228","0,9277","0,9308","0,9176","-0,78"
"25.11.2011","0,9301","0,9208","0,9330","0,9206","1,01"
"24.11.2011","0,9208","0,9198","0,9216","0,9154","0,11"
"23.11.2011","0,9198","0,9134","0,9214","0,9128","0,70"
"22.11.2011","0,9134","0,9178","0,9186","0,9108","-0,48"
"21.11.2011","0,9178","0,9167","0,9210","0,9141","0,13"
"18.11.2011","0,9166","0,9220","0,9224","0,9086","-0,59"
"17.11.2011","0,9220","0,9216","0,9236","0,9152","0,04"
"16.11.2011","0,9216","0,9180","0,9230","0,9140","0,39"
"15.11.2011","0,9180","0,9086","0,9198","0,9082","1,03"
"14.11.2011","0,9086","0,8994","0,9093","0,8962","0,96"
"11.11.2011","0,9000","0,9059","0,9084","0,8954","-0,65"
"10.11.2011","0,9059","0,9110","0,9150","0,9018","-0,56"
"09.11.2011","0,9110","0,8948","0,9111","0,8924","1,81"
"08.11.2011","0,8948","0,9015","0,9068","0,8924","-0,74"
"07.11.2011","0,9015","0,8907","0,9031","0,8894","1,92"
"04.11.2011","0,8845","0,8780","0,8906","0,8776","0,74"
"03.11.2011","0,8780","0,8864","0,8894","0,8762","-0,95"
"02.11.2011","0,8864","0,8894","0,8896","0,8795","-0,34"
"01.11.2011","0,8894","0,8774","0,8960","0,8766","1,37"
"31.10.2011","0,8774","0,8626","0,8787","0,8611","1,63"
"28.10.2011","0,8633","0,8599","0,8652","0,8598","0,40"
"27.10.2011","0,8599","0,8810","0,8812","0,8570","-2,40"
"26.10.2011","0,8810","0,8786","0,8859","0,8729","0,27"
"25.10.2011","0,8786","0,8798","0,8846","0,8772","-0,14"
"24.10.2011","0,8798","0,8840","0,8878","0,8791","-0,31"
"21.10.2011","0,8825","0,8934","0,8952","0,8808","-1,22"
"20.10.2011","0,8934","0,9030","0,9082","0,8930","-1,06"
"19.10.2011","0,9030","0,8996","0,9038","0,8952","0,38"
"18.10.2011","0,8996","0,8984","0,9048","0,8946","0,13"
"17.10.2011","0,8984","0,8922","0,8998","0,8882","0,75"
"14.10.2011","0,8917","0,9000","0,9010","0,8904","-0,92"
"13.10.2011","0,9000","0,8964","0,9040","0,8928","0,40"
"12.10.2011","0,8964","0,9088","0,9112","0,8919","-1,36"
"11.10.2011","0,9088","0,9046","0,9122","0,9026","0,46"
"10.10.2011","0,9046","0,9262","0,9262","0,9004","-2,44"
"07.10.2011","0,9272","0,9196","0,9288","0,9147","0,83"
"06.10.2011","0,9196","0,9234","0,9316","0,9186","-0,41"
"05.10.2011","0,9234","0,9184","0,9252","0,9162","0,54"
"04.10.2011","0,9184","0,9208","0,9262","0,9148","-0,26"
"03.10.2011","0,9208","0,9097","0,9218","0,9078","1,43"
"30.09.2011","0,9078","0,8972","0,9086","0,8966","1,18"
"29.09.2011","0,8972","0,9020","0,9021","0,8919","-0,53"
"28.09.2011","0,9020","0,8966","0,9022","0,8926","0,60"
"27.09.2011","0,8966","0,9028","0,9058","0,8926","-0,69"
"26.09.2011","0,9028","0,9063","0,9144","0,9006","-0,33"
"23.09.2011","0,9058","0,9074","0,9082","0,8996","-0,18"
"22.09.2011","0,9074","0,9002","0,9183","0,8994","0,80"
"21.09.2011","0,9002","0,8870","0,9010","0,8858","1,49"
"20.09.2011","0,8870","0,8854","0,8922","0,8790","0,18"
"19.09.2011","0,8854","0,8819","0,8875","0,8800","1,11"
"16.09.2011","0,8757","0,8698","0,8776","0,8696","0,68"
"15.09.2011","0,8698","0,8763","0,8798","0,8648","-0,74"
"14.09.2011","0,8763","0,8802","0,8854","0,8730","-0,44"
"13.09.2011","0,8802","0,8830","0,8880","0,8759","-0,32"
"12.09.2011","0,8830","0,8880","0,8928","0,8800","-0,06"
"09.09.2011","0,8835","0,8746","0,8864","0,8706","1,02"
"08.09.2011","0,8746","0,8588","0,8769","0,8584","1,84"
"07.09.2011","0,8588","0,8612","0,8616","0,8540","-0,28"
"06.09.2011","0,8612","0,7852","0,8628","0,7841","9,68"
"05.09.2011","0,7852","0,7896","0,7913","0,7822","-0,41"
"02.09.2011","0,7884","0,7944","0,7951","0,7712","-0,76"
"01.09.2011","0,7944","0,8052","0,8087","0,7926","-1,34"
"31.08.2011","0,8052","0,8204","0,8209","0,7995","-1,85"
"30.08.2011","0,8204","0,8171","0,8232","0,8122","0,40"
"29.08.2011","0,8171","0,8092","0,8241","0,8076","1,35"
"26.08.2011","0,8062","0,7936","0,8156","0,7893","1,59"
"25.08.2011","0,7936","0,7960","0,7989","0,7910","-0,30"
"24.08.2011","0,7960","0,7930","0,7966","0,7875","0,38"
"23.08.2011","0,7930","0,7894","0,7936","0,7854","0,46"
"22.08.2011","0,7894","0,7870","0,7912","0,7840","0,52"
"19.08.2011","0,7853","0,7946","0,7960","0,7808","-1,17"
"18.08.2011","0,7946","0,7908","0,7990","0,7860","0,48"
"17.08.2011","0,7908","0,7958","0,8017","0,7826","-0,63"
"16.08.2011","0,7958","0,7842","0,7979","0,7770","1,48"
"15.08.2011","0,7842","0,7907","0,7998","0,7788","0,81"
"12.08.2011","0,7779","0,7626","0,7786","0,7548","2,01"
"11.08.2011","0,7626","0,7262","0,7687","0,7239","5,01"
"10.08.2011","0,7262","0,7232","0,7310","0,7183","0,41"
"09.08.2011","0,7232","0,7544","0,7592","0,7074","-4,14"
"08.08.2011","0,7544","0,7614","0,7652","0,7484","-1,69"
"05.08.2011","0,7674","0,7650","0,7716","0,7579","0,31"
"04.08.2011","0,7650","0,7709","0,7801","0,7625","-0,77"
"03.08.2011","0,7709","0,7662","0,7788","0,7629","0,61"
"02.08.2011","0,7662","0,7846","0,7848","0,7610","-2,35"
"01.08.2011","0,7846","0,7922","0,7954","0,7734","-0,15"
"29.07.2011","0,7858","0,8017","0,8032","0,7851","-1,98"
"28.07.2011","0,8017","0,8014","0,8047","0,7991","0,04"
"27.07.2011","0,8014","0,8016","0,8047","0,7996","-0,02"
"26.07.2011","0,8016","0,8056","0,8068","0,8000","-0,50"
"25.07.2011","0,8056","0,8136","0,8156","0,8021","-1,73"
"22.07.2011","0,8198","0,8176","0,8247","0,8154","0,27"
"21.07.2011","0,8176","0,8225","0,8237","0,8138","-0,60"
"20.07.2011","0,8225","0,8245","0,8256","0,8179","-0,24"
"19.07.2011","0,8245","0,8166","0,8278","0,8152","0,97"
"18.07.2011","0,8166","0,8106","0,8194","0,8106","0,15"
"15.07.2011","0,8154","0,8139","0,8192","0,8125","0,18"
"14.07.2011","0,8139","0,8100","0,8199","0,8100","0,48"
"13.07.2011","0,8100","0,8317","0,8331","0,8084","-2,61"
"12.07.2011","0,8317","0,8362","0,8398","0,8284","-0,54"
"11.07.2011","0,8362","0,8376","0,8388","0,8331","-0,04"
"08.07.2011","0,8365","0,8450","0,8520","0,8360","-1,01"
"07.07.2011","0,8450","0,8394","0,8495","0,8380","0,67"
"06.07.2011","0,8394","0,8408","0,8444","0,8365","-0,17"
"05.07.2011","0,8408","0,8484","0,8507","0,8385","-0,90"
"04.07.2011","0,8484","0,8472","0,8503","0,8464","0,05"
"01.07.2011","0,8480","0,8422","0,8526","0,8408","0,69"
"30.06.2011","0,8422","0,8342","0,8464","0,8306","0,96"
"29.06.2011","0,8342","0,8326","0,8368","0,8298","0,19"
"28.06.2011","0,8326","0,8341","0,8358","0,8276","-0,18"
"27.06.2011","0,8341","0,8350","0,8384","0,8320","0,07"
"24.06.2011","0,8335","0,8386","0,8395","0,8320","-0,61"
"23.06.2011","0,8386","0,8404","0,8438","0,8366","-0,21"
"22.06.2011","0,8404","0,8422","0,8432","0,8340","-0,21"
"21.06.2011","0,8422","0,8443","0,8452","0,8401","-0,25"
"20.06.2011","0,8443","0,8490","0,8517","0,8407","-0,47"
"17.06.2011","0,8483","0,8489","0,8511","0,8443","-0,07"
"16.06.2011","0,8489","0,8520","0,8550","0,8468","-0,36"
"15.06.2011","0,8520","0,8452","0,8551","0,8443","0,80"
"14.06.2011","0,8452","0,8369","0,8457","0,8348","0,99"
"13.06.2011","0,8369","0,8421","0,8468","0,8354","-0,74"
"10.06.2011","0,8431","0,8413","0,8440","0,8398","0,21"
"09.06.2011","0,8413","0,8364","0,8444","0,8356","0,59"
"08.06.2011","0,8364","0,8368","0,8381","0,8347","-0,05"
"07.06.2011","0,8368","0,8350","0,8391","0,8328","0,22"
"06.06.2011","0,8350","0,8334","0,8386","0,8330","0,14"
"03.06.2011","0,8338","0,8428","0,8446","0,8332","-1,07"
"02.06.2011","0,8428","0,8422","0,8454","0,8402","0,07"
"01.06.2011","0,8422","0,8518","0,8543","0,8384","-1,13"
"31.05.2011","0,8518","0,8492","0,8547","0,8466","0,31"
"30.05.2011","0,8492","0,8511","0,8532","0,8483","0,00"
"27.05.2011","0,8492","0,8657","0,8663","0,8466","-1,91"
"26.05.2011","0,8657","0,8733","0,8734","0,8649","-0,87"
"25.05.2011","0,8733","0,8802","0,8814","0,8710","-0,78"
"24.05.2011","0,8802","0,8885","0,8887","0,8783","-0,93"
"23.05.2011","0,8885","0,8774","0,8893","0,8758","1,22"
"20.05.2011","0,8778","0,8807","0,8856","0,8749","-0,33"
"19.05.2011","0,8807","0,8813","0,8880","0,8766","-0,07"
"18.05.2011","0,8813","0,8800","0,8844","0,8784","0,15"
"17.05.2011","0,8800","0,8852","0,8883","0,8785","-0,59"
"16.05.2011","0,8852","0,8936","0,8939","0,8800","-0,84"
"13.05.2011","0,8927","0,8847","0,8946","0,8799","0,90"
"12.05.2011","0,8847","0,8862","0,8904","0,8826","-0,17"
"11.05.2011","0,8862","0,8808","0,8884","0,8784","0,61"
"10.05.2011","0,8808","0,8716","0,8824","0,8716","1,06"
"09.05.2011","0,8716","0,8768","0,8788","0,8708","-0,86"
"06.05.2011","0,8792","0,8702","0,8796","0,8678","1,03"
"05.05.2011","0,8702","0,8612","0,8714","0,8558","1,05"
"04.05.2011","0,8612","0,8615","0,8648","0,8554","-0,03"
"03.05.2011","0,8615","0,8662","0,8674","0,8596","-0,54"
"02.05.2011","0,8662","0,8644","0,8697","0,8626","0,09"
"29.04.2011","0,8654","0,8732","0,8748","0,8627","-0,89"
"28.04.2011","0,8732","0,8754","0,8760","0,8690","-0,25"
"27.04.2011","0,8754","0,8704","0,8835","0,8704","0,57"
"26.04.2011","0,8704","0,8816","0,8853","0,8672","-1,27"
"25.04.2011","0,8816","0,8840","0,8874","0,8773","-0,50"
"22.04.2011","0,8860","0,8862","0,8879","0,8847","-0,02"
"21.04.2011","0,8862","0,8887","0,8889","0,8782","-0,28"
"20.04.2011","0,8887","0,8992","0,8997","0,8876","-1,17"
"19.04.2011","0,8992","0,8958","0,9008","0,8946","0,38"
"18.04.2011","0,8958","0,8929","0,9000","0,8906","0,37"
"15.04.2011","0,8925","0,8924","0,8959","0,8916","0,01"
"14.04.2011","0,8924","0,8954","0,8970","0,8896","-0,34"
"13.04.2011","0,8954","0,8972","0,8992","0,8929","-0,20"
"12.04.2011","0,8972","0,9064","0,9076","0,8942","-1,02"
"11.04.2011","0,9064","0,9092","0,9105","0,9048","0,00"
"08.04.2011","0,9064","0,9160","0,9166","0,9059","-1,05"
"07.04.2011","0,9160","0,9182","0,9200","0,9154","-0,24"
"06.04.2011","0,9182","0,9253","0,9292","0,9132","-0,77"
"05.04.2011","0,9253","0,9244","0,9273","0,9206","0,10"
"04.04.2011","0,9244","0,9256","0,9262","0,9192","0,05"
"01.04.2011","0,9239","0,9200","0,9340","0,9188","0,42"
"31.03.2011","0,9200","0,9194","0,9201","0,9127","0,07"
"30.03.2011","0,9194","0,9200","0,9275","0,9176","-0,07"
"29.03.2011","0,9200","0,9166","0,9224","0,9140","0,37"
"28.03.2011","0,9166","0,9226","0,9234","0,9152","-0,37"
"25.03.2011","0,9200","0,9084","0,9215","0,9079","1,28"
"24.03.2011","0,9084","0,9082","0,9124","0,9030","0,02"
"23.03.2011","0,9082","0,9042","0,9088","0,8980","0,44"
"22.03.2011","0,9042","0,9052","0,9058","0,9014","-0,11"
"21.03.2011","0,9052","0,9036","0,9075","0,9030","0,46"
"18.03.2011","0,9011","0,8987","0,9096","0,8976","0,35"
"17.03.2011","0,8980","0,8987","0,9061","0,8963","-0,48"
"16.03.2011","0,9023","0,9159","0,9198","0,8935","-1,90"
"15.03.2011","0,9198","0,9250","0,9252","0,9164","-0,56"
"14.03.2011","0,9250","0,9285","0,9316","0,9230","-0,53"
"11.03.2011","0,9299","0,9320","0,9359","0,9269","-0,23"
"10.03.2011","0,9320","0,9300","0,9364","0,9282","0,22"
"09.03.2011","0,9300","0,9356","0,9370","0,9269","-0,60"
"08.03.2011","0,9356","0,9265","0,9364","0,9262","0,98"
"07.03.2011","0,9265","0,9264","0,9276","0,9236","0,21"
"04.03.2011","0,9246","0,9322","0,9329","0,9224","-0,82"
"03.03.2011","0,9322","0,9237","0,9328","0,9234","0,92"
"02.03.2011","0,9237","0,9284","0,9291","0,9202","-0,51"
"01.03.2011","0,9284","0,9290","0,9322","0,9275","-0,06"
"28.02.2011","0,9290","0,9284","0,9306","0,9260","0,08"
"25.02.2011","0,9283","0,9251","0,9319","0,9241","0,35"
"24.02.2011","0,9251","0,9320","0,9325","0,9234","-0,74"
"23.02.2011","0,9320","0,9378","0,9392","0,9309","-0,62"
"22.02.2011","0,9378","0,9461","0,9506","0,9367","-0,88"
"21.02.2011","0,9461","0,9440","0,9489","0,9440","0,15"
"18.02.2011","0,9447","0,9495","0,9540","0,9438","-0,51"
"17.02.2011","0,9495","0,9592","0,9602","0,9479","-1,01"
"16.02.2011","0,9592","0,9663","0,9739","0,9554","-0,73"
"15.02.2011","0,9663","0,9708","0,9730","0,9652","-0,46"
"14.02.2011","0,9708","0,9740","0,9744","0,9692","-0,26"
"11.02.2011","0,9733","0,9690","0,9776","0,9680","0,44"
"10.02.2011","0,9690","0,9584","0,9703","0,9580","1,11"
"09.02.2011","0,9584","0,9634","0,9661","0,9553","-0,52"
"08.02.2011","0,9634","0,9550","0,9643","0,9524","0,88"
"07.02.2011","0,9550","0,9547","0,9598","0,9530","-0,02"
"04.02.2011","0,9552","0,9464","0,9594","0,9454","0,93"
"03.02.2011","0,9464","0,9398","0,9525","0,9396","0,70"
"02.02.2011","0,9398","0,9356","0,9442","0,9329","0,45"
"01.02.2011","0,9356","0,9436","0,9456","0,9338","-0,85"
"31.01.2011","0,9436","0,9419","0,9449","0,9371","0,17"
"28.01.2011","0,9420","0,9462","0,9471","0,9405","-0,44"
"27.01.2011","0,9462","0,9425","0,9481","0,9391","0,39"
"26.01.2011","0,9425","0,9424","0,9465","0,9403","0,01"
"25.01.2011","0,9424","0,9494","0,9523","0,9404","-0,74"
"24.01.2011","0,9494","0,9585","0,9624","0,9472","-0,94"
"21.01.2011","0,9584","0,9670","0,9688","0,9573","-0,89"
"20.01.2011","0,9670","0,9561","0,9684","0,9528","1,14"
"19.01.2011","0,9561","0,9640","0,9642","0,9522","-0,82"
"18.01.2011","0,9640","0,9648","0,9656","0,9553","-0,08"
"17.01.2011","0,9648","0,9640","0,9676","0,9636","0,13"
"14.01.2011","0,9635","0,9642","0,9688","0,9606","-0,07"
"13.01.2011","0,9642","0,9673","0,9764","0,9613","-0,32"
"12.01.2011","0,9673","0,9737","0,9756","0,9662","-0,66"
"11.01.2011","0,9737","0,9662","0,9784","0,9661","0,78"
"10.01.2011","0,9662","0,9669","0,9726","0,9632","-0,12"
"07.01.2011","0,9674","0,9660","0,9690","0,9604","0,14"
"06.01.2011","0,9660","0,9661","0,9708","0,9612","-0,01"
"05.01.2011","0,9661","0,9473","0,9686","0,9470","1,98"
"04.01.2011","0,9473","0,9342","0,9517","0,9328","1,40"
"03.01.2011","0,9342","0,9322","0,9383","0,9321","-0,05"
"31.12.2010","0,9347","0,9347","0,9397","0,9301","0,00"
"30.12.2010","0,9347","0,9448","0,9450","0,9343","-1,07"
"29.12.2010","0,9448","0,9521","0,9534","0,9440","-0,77"
"28.12.2010","0,9521","0,9588","0,9589","0,9438","-0,70"
"27.12.2010","0,9588","0,9639","0,9646","0,9576","-0,44"
"24.12.2010","0,9630","0,9576","0,9635","0,9557","0,56"
"23.12.2010","0,9576","0,9515","0,9665","0,9498","0,64"
"22.12.2010","0,9515","0,9580","0,9588","0,9502","-0,68"
"21.12.2010","0,9580","0,9650","0,9650","0,9563","-0,73"
"20.12.2010","0,9650","0,9700","0,9720","0,9632","-0,40"
"17.12.2010","0,9689","0,9646","0,9720","0,9558","0,45"
"16.12.2010","0,9646","0,9674","0,9734","0,9639","-0,29"
"15.12.2010","0,9674","0,9612","0,9696","0,9576","0,65"
"14.12.2010","0,9612","0,9680","0,9690","0,9562","-0,70"
"13.12.2010","0,9680","0,9820","0,9852","0,9649","-1,36"
"10.12.2010","0,9813","0,9833","0,9842","0,9796","-0,20"
"09.12.2010","0,9833","0,9864","0,9895","0,9809","-0,31"
"08.12.2010","0,9864","0,9880","0,9916","0,9850","-0,16"
"07.12.2010","0,9880","0,9821","0,9884","0,9757","0,60"
"06.12.2010","0,9821","0,9752","0,9875","0,9726","0,86"
"03.12.2010","0,9737","0,9931","0,9942","0,9729","-1,95"
"02.12.2010","0,9931","1,0030","1,0054","0,9890","-0,99"
"01.12.2010","1,0030","1,0029","1,0067","0,9986","0,01"
"30.11.2010","1,0029","1,0012","1,0044","0,9926","0,17"
"29.11.2010","1,0012","1,0030","1,0047","0,9988","-0,21"
"26.11.2010","1,0033","1,0002","1,0053","0,9984","0,31"
"25.11.2010","1,0002","0,9945","1,0021","0,9944","0,57"
"24.11.2010","0,9945","0,9967","0,9990","0,9898","-0,22"
"23.11.2010","0,9967","0,9880","0,9976","0,9849","0,88"
"22.11.2010","0,9880","0,9925","0,9941","0,9875","-0,42"
"19.11.2010","0,9922","0,9954","0,9998","0,9876","-0,32"
"18.11.2010","0,9954","0,9907","0,9998","0,9856","0,47"
"17.11.2010","0,9907","0,9965","0,9976","0,9882","-0,58"
