Date	Price	Open	High	Low	Vol.	Change %
Jun 27, 2012	152.83	153.30	153.45	152.15	4.84M	0.14
Jun 26, 2012	152.62	153.03	153.30	152.13	6.12M	-0.74
Jun 25, 2012	153.76	152.58	154.16	152.25	6.19M	0.73
Jun 22, 2012	152.64	152.04	152.70	151.21	6.76M	0.41
Jun 21, 2012	152.01	153.73	154.23	151.80	14.45M	-2.54
Jun 20, 2012	155.97	156.00	157.37	154.26	16.98M	-0.76
Jun 19, 2012	157.16	158.00	158.14	156.97	6.95M	-0.49
Jun 18, 2012	157.93	157.46	158.21	156.54	6.73M	0.06
Jun 15, 2012	157.84	157.75	158.46	157.42	13.10M	0.06
Jun 14, 2012	157.75	157.64	157.94	156.24	11.51M	0.40
Jun 13, 2012	157.12	157.61	157.65	156.42	10.11M	0.42
Jun 12, 2012	156.46	155.49	157.04	155.45	13.25M	0.71
Jun 11, 2012	155.36	154.83	155.40	153.55	9.17M	0.41
Jun 08, 2012	154.73	153.02	154.83	153.00	11.08M	0.15
Jun 07, 2012	154.50	157.82	157.84	153.19	18.93M	-1.72
Jun 06, 2012	157.21	158.90	159.20	156.59	15.77M	0.04
Jun 05, 2012	157.14	156.92	157.27	156.42	8.10M	-0.11
Jun 04, 2012	157.32	157.26	157.44	156.16	11.46M	-0.11
Jun 01, 2012	157.50	155.41	158.31	154.87	27.41M	3.88
May 31, 2012	151.62	152.03	152.71	150.62	10.12M	-0.19
May 30, 2012	151.91	149.74	152.38	148.53	16.77M	0.59
May 29, 2012	151.02	153.47	153.62	150.25	11.25M	-1.09
May 25, 2012	152.68	151.89	152.85	151.63	6.21M	0.84
May 24, 2012	151.41	152.71	152.91	150.62	9.70M	-0.14
May 23, 2012	151.62	151.50	151.84	148.84	18.85M	-0.30
May 22, 2012	152.08	153.59	154.42	151.55	11.31M	-1.66
May 21, 2012	154.65	154.11	154.95	153.86	7.54M	0.06
May 18, 2012	154.55	154.46	155.13	153.97	13.00M	1.15
May 17, 2012	152.80	150.83	153.40	150.38	18.09M	2.23
May 16, 2012	149.46	149.48	150.70	148.60	16.76M	-0.19
May 15, 2012	149.74	151.16	151.44	149.63	13.36M	-1.05
May 14, 2012	151.33	151.58	152.03	151.00	13.39M	-1.45
May 11, 2012	153.56	153.44	154.47	153.24	8.29M	-0.78
May 10, 2012	154.77	155.16	155.57	154.64	7.46M	0.19
May 09, 2012	154.47	154.10	154.98	153.60	13.87M	-0.98
May 08, 2012	156.00	156.61	156.73	154.92	17.86M	-1.94
May 07, 2012	159.08	159.31	159.34	158.45	4.93M	-0.24
May 04, 2012	159.47	158.82	159.98	158.57	11.39M	0.31
May 03, 2012	158.97	159.16	159.48	158.37	13.18M	-1.01
May 02, 2012	160.59	160.74	160.78	159.76	5.64M	-0.45
May 01, 2012	161.32	162.09	162.18	160.89	7.42M	-0.35
Apr 30, 2012	161.88	160.49	161.88	160.31	8.01M	0.31
Apr 27, 2012	161.38	161.78	161.97	161.15	8.38M	0.22
Apr 26, 2012	161.03	160.46	161.38	160.10	10.92M	0.88
Apr 25, 2012	159.62	159.48	159.96	157.76	15.10M	0.20
Apr 24, 2012	159.30	159.63	160.18	159.29	5.20M	0.14
Apr 23, 2012	159.07	158.20	159.18	157.88	8.88M	-0.29
Apr 20, 2012	159.54	159.25	159.91	159.20	9.15M	0.07
Apr 19, 2012	159.43	160.00	160.64	159.02	9.92M	0.08
Apr 18, 2012	159.31	159.49	160.12	159.07	7.47M	-0.60
Apr 17, 2012	160.27	160.54	160.96	158.75	7.59M	-0.12
Apr 16, 2012	160.46	160.51	161.18	159.53	6.67M	-0.24
Apr 13, 2012	160.85	162.45	162.46	160.17	10.04M	-1.14
Apr 12, 2012	162.70	160.74	163.20	160.46	9.23M	1.02
Apr 11, 2012	161.06	161.20	161.54	160.74	10.01M	-0.02
Apr 10, 2012	161.10	159.66	161.58	158.47	14.29M	1.09
Apr 09, 2012	159.37	159.72	160.01	158.91	8.25M	0.67
Apr 05, 2012	158.31	157.87	158.68	157.78	8.97M	0.70
Apr 04, 2012	157.21	157.70	158.03	156.58	15.98M	-1.68
Apr 03, 2012	159.89	163.23	163.23	159.17	16.83M	-1.87
Apr 02, 2012	162.94	161.96	163.56	161.81	7.55M	0.51
Mar 30, 2012	162.12	161.67	162.33	161.22	7.53M	0.52
Mar 29, 2012	161.28	161.14	161.46	159.81	11.03M	-0.14
Mar 28, 2012	161.51	162.71	162.98	160.66	11.02M	-1.06
Mar 27, 2012	163.24	164.52	164.89	163.13	10.92M	-0.71
Mar 26, 2012	164.40	163.17	164.54	162.95	13.23M	1.78
Mar 23, 2012	161.53	160.88	161.88	160.52	10.69M	1.23
Mar 22, 2012	159.57	158.20	159.71	158.13	11.11M	-0.40
Mar 21, 2012	160.21	160.63	161.48	160.15	6.68M	0.05
Mar 20, 2012	160.13	160.20	161.08	159.77	11.65M	-0.90
Mar 19, 2012	161.59	160.85	162.30	160.72	9.92M	0.18
Mar 16, 2012	161.30	160.08	161.54	159.92	12.55M	0.14
Mar 15, 2012	161.08	159.73	161.98	159.28	12.69M	0.95
Mar 14, 2012	159.57	159.61	160.58	158.80	28.83M	-1.68
Mar 13, 2012	162.30	163.94	165.41	161.43	20.05M	-1.68
Mar 12, 2012	165.07	165.33	165.58	164.40	6.53M	-0.79
Mar 09, 2012	166.38	163.64	166.57	163.25	13.70M	0.67
Mar 08, 2012	165.28	164.74	165.55	164.05	8.86M	1.01
Mar 07, 2012	163.63	162.76	164.02	162.51	9.56M	0.57
Mar 06, 2012	162.70	162.15	162.81	161.78	15.54M	-1.78
Mar 05, 2012	165.65	165.77	165.91	164.55	12.08M	-0.41
Mar 02, 2012	166.34	166.23	166.83	165.63	9.30M	-0.16
Mar 01, 2012	166.61	166.10	167.72	165.75	19.21M	1.41
Feb 29, 2012	164.29	173.19	173.59	164.00	44.15M	-5.30
Feb 28, 2012	173.49	172.84	174.00	172.60	12.42M	1.04
Feb 27, 2012	171.70	172.14	172.92	171.58	7.35M	-0.31
Feb 24, 2012	172.23	172.63	173.04	172.00	9.30M	-0.46
Feb 23, 2012	173.02	172.69	173.77	172.28	11.65M	0.05
Feb 22, 2012	172.94	170.40	173.17	170.19	16.68M	1.12
Feb 21, 2012	171.02	169.65	171.07	169.59	13.61M	2.19
Feb 17, 2012	167.35	168.29	168.33	166.87	7.29M	-0.39
Feb 16, 2012	168.00	166.33	168.14	166.17	10.73M	-0.07
Feb 15, 2012	168.11	168.63	168.75	167.19	11.64M	0.59
Feb 14, 2012	167.12	167.65	167.93	166.42	7.87M	-0.23
Feb 13, 2012	167.51	167.33	167.94	166.74	7.09M	0.22
Feb 10, 2012	167.14	166.49	167.64	166.33	10.33M	-0.52
Feb 09, 2012	168.02	170.01	170.37	167.67	16.09M	-0.28
Feb 08, 2012	168.50	169.26	169.96	167.50	10.66M	-0.71
Feb 07, 2012	169.70	167.38	170.09	167.15	11.62M	1.51
Feb 06, 2012	167.18	166.96	167.68	166.61	8.81M	-0.27
Feb 03, 2012	167.64	169.88	170.14	167.51	23.36M	-1.99
Feb 02, 2012	171.05	169.96	171.23	169.68	11.52M	0.88
Feb 01, 2012	169.56	169.75	170.18	169.08	7.73M	0.15
Jan 31, 2012	169.31	169.77	169.86	167.72	11.19M	0.76
Jan 30, 2012	168.03	168.19	168.54	167.74	8.44M	-0.56
Jan 27, 2012	168.97	167.44	169.00	167.41	13.03M	1.02
Jan 26, 2012	167.27	168.05	168.31	167.05	19.14M	0.51
Jan 25, 2012	166.42	161.07	166.55	160.29	28.96M	2.72
Jan 24, 2012	162.01	161.81	162.37	161.53	7.50M	-0.70
Jan 23, 2012	163.16	162.32	163.47	162.32	8.84M	0.67
Jan 20, 2012	162.07	160.50	162.09	160.00	11.62M	0.53
Jan 19, 2012	161.22	160.96	161.45	160.33	8.12M	-0.24
Jan 18, 2012	161.60	159.94	161.64	159.68	9.34M	0.69
Jan 17, 2012	160.50	161.17	161.65	160.42	8.31M	0.78
Jan 13, 2012	159.26	159.32	159.59	158.01	8.91M	-0.70
Jan 12, 2012	160.38	161.02	161.62	159.83	8.61M	0.44
Jan 11, 2012	159.67	159.34	160.05	158.91	7.97M	0.65
Jan 10, 2012	158.64	158.97	159.47	158.47	8.37M	1.37
Jan 09, 2012	156.50	157.36	157.59	156.19	8.77M	-0.45
Jan 06, 2012	157.20	158.59	158.63	156.38	9.79M	-0.37
Jan 05, 2012	157.78	155.37	158.03	155.25	11.62M	0.68
Jan 04, 2012	156.71	155.43	157.38	155.34	11.55M	0.51
Jan 03, 2012	155.92	154.76	156.30	154.55	13.39M	2.59
Dec 30, 2011	151.99	152.14	153.75	151.79	10.85M	1.10
Dec 29, 2011	150.34	149.09	150.72	148.27	19.81M	-0.46
Dec 28, 2011	151.03	154.05	154.26	150.66	16.44M	-2.50
Dec 27, 2011	154.91	155.08	155.55	154.54	4.92M	-0.90
Dec 23, 2011	156.31	156.35	156.49	155.82	3.57M	0.17
Dec 22, 2011	156.04	156.35	156.80	155.33	9.89M	-0.71
Dec 21, 2011	157.16	156.98	157.53	156.13	12.01M	0.11
Dec 20, 2011	156.98	156.82	157.43	156.58	9.14M	1.36
Dec 19, 2011	154.87	155.48	155.86	154.36	12.55M	-0.23
Dec 16, 2011	155.23	154.31	155.37	153.90	18.13M	1.90
Dec 15, 2011	152.33	154.74	154.95	151.71	21.52M	-0.37
Dec 14, 2011	152.89	156.79	157.34	152.05	42.33M	-3.51
Dec 13, 2011	158.45	161.86	163.19	157.76	25.04M	-2.19
Dec 12, 2011	161.99	162.35	162.41	161.14	15.34M	-2.65
Dec 09, 2011	166.40	166.43	167.34	166.12	8.35M	0.25
Dec 08, 2011	165.98	166.96	167.63	165.73	11.73M	-2.02
Dec 07, 2011	169.40	168.79	169.52	167.76	10.36M	0.73
Dec 06, 2011	168.18	166.31	168.57	165.53	10.39M	0.51
Dec 05, 2011	167.32	169.06	169.95	167.06	10.26M	-1.47
Dec 02, 2011	169.82	170.65	170.80	169.36	8.43M	0.11
Dec 01, 2011	169.63	169.85	170.57	168.59	11.61M	-0.29
Nov 30, 2011	170.13	169.70	170.30	169.06	11.82M	1.95
Nov 29, 2011	166.88	166.40	167.33	166.08	9.20M	0.15
Nov 28, 2011	166.63	166.93	167.14	165.98	12.01M	1.98
Nov 25, 2011	163.40	163.33	165.20	163.29	6.10M	-0.87
Nov 23, 2011	164.83	164.55	165.37	163.12	11.49M	-0.29
Nov 22, 2011	165.31	164.74	165.92	164.61	12.10M	1.11
Nov 21, 2011	163.50	166.61	166.71	162.07	22.04M	-2.46
Nov 18, 2011	167.62	167.23	168.69	166.60	14.17M	0.31
Nov 17, 2011	167.10	170.04	170.30	166.39	28.47M	-2.57
Nov 16, 2011	171.51	171.63	172.96	170.57	15.10M	-1.07
Nov 15, 2011	173.36	173.35	173.81	171.90	9.17M	0.09
Nov 14, 2011	173.20	173.74	173.86	172.59	5.89M	-0.44
Nov 11, 2011	173.96	172.10	174.05	172.07	8.73M	1.65
Nov 10, 2011	171.14	172.43	172.59	168.83	11.85M	-0.54
Nov 09, 2011	172.07	174.28	174.81	171.61	12.31M	-0.84
Nov 08, 2011	173.53	174.35	175.46	172.90	16.06M	-0.83
Nov 07, 2011	174.98	172.85	175.00	172.71	20.14M	2.42
Nov 04, 2011	170.85	171.03	171.34	170.16	11.06M	-0.51
Nov 03, 2011	171.72	171.17	172.04	169.90	17.61M	1.57
Nov 02, 2011	169.06	168.59	169.74	167.30	14.54M	1.00
Nov 01, 2011	167.38	164.03	167.41	163.61	15.34M	0.02
Oct 31, 2011	167.34	167.76	168.16	166.91	8.44M	-1.34
Oct 28, 2011	169.62	169.64	169.94	168.75	9.36M	0.04
Oct 27, 2011	169.55	167.59	170.29	166.65	15.80M	1.28
Oct 26, 2011	167.40	167.03	168.05	166.42	17.12M	1.09
Oct 25, 2011	165.59	161.24	166.34	160.41	22.13M	2.84
Oct 24, 2011	161.02	160.55	161.33	160.22	10.20M	0.94
Oct 21, 2011	159.52	159.99	160.45	158.94	13.34M	1.11
Oct 20, 2011	157.77	157.62	158.42	156.05	17.37M	-1.31
Oct 19, 2011	159.87	161.09	161.43	159.55	8.54M	-1.22
Oct 18, 2011	161.84	159.96	162.03	158.30	15.39M	-0.48
Oct 17, 2011	162.62	164.00	164.16	161.95	8.77M	-0.48
Oct 14, 2011	163.40	163.33	163.82	162.25	9.74M	0.68
Oct 13, 2011	162.30	162.30	162.48	160.82	8.33M	-0.59
Oct 12, 2011	163.26	163.70	164.00	162.50	10.88M	0.72
Oct 11, 2011	162.10	162.21	162.51	161.21	8.26M	-0.72
Oct 10, 2011	163.27	162.05	163.32	161.14	8.98M	2.57
Oct 07, 2011	159.18	161.02	161.58	158.23	12.98M	-0.82
Oct 06, 2011	160.49	160.02	161.11	158.77	12.40M	0.65
Oct 05, 2011	159.46	158.01	160.32	156.44	15.14M	1.15
Oct 04, 2011	157.64	160.95	161.03	155.27	24.05M	-2.06
Oct 03, 2011	160.96	161.09	161.56	159.93	14.20M	1.83
Sep 30, 2011	158.06	157.30	160.00	156.33	16.77M	0.23
Sep 29, 2011	157.70	158.12	158.20	156.14	17.34M	0.95
Sep 28, 2011	156.22	160.73	161.29	155.56	21.78M	-2.75
Sep 27, 2011	160.63	161.61	162.29	159.91	25.12M	1.94
Sep 26, 2011	157.58	157.12	158.80	154.19	42.37M	-1.39
Sep 23, 2011	159.80	164.51	165.72	158.55	52.99M	-5.47
Sep 22, 2011	169.05	169.30	170.32	167.48	32.48M	-2.62
Sep 21, 2011	173.59	174.79	176.73	173.14	16.43M	-1.25
Sep 20, 2011	175.78	173.18	176.37	172.84	12.68M	1.43
Sep 19, 2011	173.31	176.83	176.86	172.20	18.30M	-1.55
Sep 16, 2011	176.03	173.72	177.40	173.71	20.70M	0.93
Sep 15, 2011	174.40	174.61	174.85	172.56	20.90M	-1.59
Sep 14, 2011	177.21	177.55	177.78	176.05	18.12M	-0.74
Sep 13, 2011	178.54	177.52	179.54	176.29	17.25M	1.06
Sep 12, 2011	176.67	178.73	178.99	175.33	21.81M	-2.23
Sep 09, 2011	180.70	179.76	181.95	179.17	25.43M	-0.61
Sep 08, 2011	181.81	181.39	182.12	179.77	20.74M	2.67
Sep 07, 2011	177.08	176.19	178.09	174.45	30.76M	-3.18
Sep 06, 2011	182.90	184.58	185.85	181.31	30.28M	-0.19
Sep 02, 2011	183.24	182.82	183.51	182.10	19.92M	3.02
Sep 01, 2011	177.87	177.44	178.26	176.55	13.90M	0.08
Aug 31, 2011	177.72	177.73	179.16	176.33	16.06M	-0.77
Aug 30, 2011	179.10	177.70	179.31	176.66	23.44M	3.00
Aug 29, 2011	173.89	175.95	176.01	172.88	25.27M	-2.02
Aug 26, 2011	177.47	173.57	177.55	171.75	38.67M	2.96
Aug 25, 2011	172.36	167.00	172.81	165.88	43.27M	0.41
Aug 24, 2011	171.65	177.90	178.31	170.31	70.70M	-3.39
Aug 23, 2011	177.67	182.24	183.82	177.50	55.27M	-3.75
Aug 22, 2011	184.59	181.95	184.82	181.60	27.48M	2.58
Aug 19, 2011	179.95	181.64	181.67	178.91	34.41M	1.25
Aug 18, 2011	177.72	177.15	178.10	176.41	25.51M	1.89
Aug 17, 2011	174.42	173.87	174.68	173.25	16.48M	0.29
Aug 16, 2011	173.92	172.60	174.07	172.50	19.66M	1.23
Aug 15, 2011	171.80	169.32	171.91	168.95	17.81M	1.08
Aug 12, 2011	169.97	169.57	170.06	167.77	29.23M	-0.46
Aug 11, 2011	170.75	172.28	172.34	168.65	49.89M	-2.19
Aug 10, 2011	174.58	172.46	175.13	171.62	44.80M	3.54
Aug 09, 2011	168.61	169.93	173.15	167.48	55.77M	0.89
Aug 08, 2011	167.12	165.48	167.61	164.76	43.00M	3.32
Aug 05, 2011	161.75	161.64	162.37	160.48	24.56M	0.69
Aug 04, 2011	160.64	163.61	163.87	159.68	40.38M	-0.53
Aug 03, 2011	161.49	162.36	162.86	161.34	27.82M	-0.02
Aug 02, 2011	161.52	159.33	161.62	158.97	24.28M	2.41
Aug 01, 2011	157.72	157.47	158.97	156.78	14.83M	-0.36
Jul 29, 2011	158.29	158.43	159.25	157.68	17.13M	0.62
Jul 28, 2011	157.32	157.54	157.60	156.11	11.37M	0.08
Jul 27, 2011	157.19	158.47	158.64	156.69	18.30M	-0.37
Jul 26, 2011	157.77	156.97	157.79	156.60	11.74M	0.27
Jul 25, 2011	157.34	157.60	157.80	156.72	13.04M	0.78
Jul 22, 2011	156.12	156.00	156.56	155.68	11.38M	0.83
Jul 21, 2011	154.83	155.91	156.04	154.33	18.42M	-0.76
Jul 20, 2011	156.02	154.22	156.02	154.11	14.57M	0.88
Jul 19, 2011	154.66	156.32	156.32	154.10	22.88M	-1.22
Jul 18, 2011	156.57	155.76	156.58	155.67	17.13M	0.88
Jul 15, 2011	155.20	154.34	155.29	154.22	18.45M	0.43
Jul 14, 2011	154.54	154.81	155.24	153.95	17.62M	0.26
Jul 13, 2011	154.14	153.76	154.71	153.58	26.35M	0.90
Jul 12, 2011	152.77	151.24	153.32	150.77	24.04M	0.78
Jul 11, 2011	151.59	151.33	151.69	150.20	20.45M	0.89
Jul 08, 2011	150.25	150.32	150.50	149.99	13.66M	0.74
Jul 07, 2011	149.15	148.97	149.35	148.29	9.52M	0.16
Jul 06, 2011	148.91	148.70	149.44	148.58	14.51M	0.87
Jul 05, 2011	147.63	146.96	147.82	146.85	11.28M	1.86
Jul 01, 2011	144.93	144.76	145.07	143.97	16.37M	-0.73
Jun 30, 2011	146.00	147.18	147.41	145.98	12.67M	-0.80
Jun 29, 2011	147.18	146.77	147.42	146.44	12.63M	0.64
Jun 28, 2011	146.24	146.16	146.77	145.67	8.81M	0.35
Jun 27, 2011	145.73	145.93	146.40	145.20	11.60M	-0.36
Jun 24, 2011	146.26	147.86	148.02	145.97	19.30M	-1.40
Jun 23, 2011	148.34	148.67	148.84	147.26	24.87M	-1.76
Jun 22, 2011	150.99	151.01	151.86	150.56	14.12M	0.15
Jun 21, 2011	150.76	150.26	150.87	150.18	12.45M	0.49
Jun 20, 2011	150.03	150.08	150.79	149.58	10.46M	0.06
Jun 17, 2011	149.94	148.87	150.29	148.83	19.21M	0.65
Jun 16, 2011	148.97	148.83	149.49	148.22	11.03M	-0.10
Jun 15, 2011	149.12	148.16	149.55	147.92	14.55M	0.30
Jun 14, 2011	148.67	147.70	148.73	147.48	10.94M	0.61
Jun 13, 2011	147.77	148.66	149.04	147.19	13.00M	-0.98
Jun 10, 2011	149.24	149.04	149.78	148.69	12.35M	-0.88
Jun 09, 2011	150.56	150.01	151.02	149.75	7.65M	0.50
Jun 08, 2011	149.81	150.02	150.38	149.30	9.61M	-0.41
Jun 07, 2011	150.42	150.67	150.85	149.68	10.15M	-0.04
Jun 06, 2011	150.48	150.82	151.45	150.21	11.48M	0.17
Jun 03, 2011	150.22	150.28	150.66	149.62	12.61M	0.48
Jun 02, 2011	149.50	150.15	150.38	148.07	13.55M	-0.27
Jun 01, 2011	149.91	149.66	151.13	149.43	18.37M	0.18
May 31, 2011	149.64	149.88	150.16	149.41	10.50M	-0.04
May 27, 2011	149.70	149.02	149.92	148.96	10.19M	1.00
May 26, 2011	148.22	148.45	148.61	147.59	9.79M	-0.24
May 25, 2011	148.58	148.72	149.37	148.52	10.97M	-0.01
May 24, 2011	148.59	148.48	149.05	148.18	14.95M	0.51
May 23, 2011	147.83	147.04	147.95	146.97	15.95M	0.23
May 20, 2011	147.49	145.82	147.78	144.90	23.19M	1.26
May 19, 2011	145.65	145.12	145.85	144.86	8.10M	0.03
May 18, 2011	145.60	145.55	146.22	145.14	10.51M	0.59
May 17, 2011	144.74	144.23	144.78	143.42	17.20M	-0.43
May 16, 2011	145.37	145.88	146.67	145.19	10.07M	-0.18
May 13, 2011	145.63	146.72	147.28	144.49	17.27M	-0.65
May 12, 2011	146.59	145.88	147.12	144.96	18.73M	0.03
May 11, 2011	146.54	147.24	147.35	145.77	21.39M	-0.92
May 10, 2011	147.90	147.19	148.19	146.93	11.29M	0.35
May 09, 2011	147.38	146.67	147.58	146.34	13.85M	1.43
May 06, 2011	145.30	145.24	146.09	144.40	24.19M	1.28
May 05, 2011	143.47	146.82	147.58	142.55	51.28M	-2.88
May 04, 2011	147.73	149.86	150.34	146.76	35.11M	-1.43
May 03, 2011	149.88	150.43	150.97	148.85	24.22M	-0.35
May 02, 2011	150.41	151.46	153.61	150.36	24.09M	-1.29
Apr 29, 2011	152.37	149.90	153.03	149.75	27.60M	1.70
Apr 28, 2011	149.82	149.30	150.00	148.60	20.76M	0.42
Apr 27, 2011	149.20	147.38	149.21	146.52	21.95M	1.93
Apr 26, 2011	146.38	146.47	146.62	145.48	16.24M	-0.33
Apr 25, 2011	146.87	147.57	147.58	146.42	15.60M	0.09
Apr 21, 2011	146.74	146.57	147.06	146.32	10.11M	0.16
Apr 20, 2011	146.50	146.37	146.84	145.74	13.72M	0.39
Apr 19, 2011	145.93	145.73	146.24	145.18	10.96M	0.00
Apr 18, 2011	145.93	145.21	146.07	144.63	17.34M	0.61
Apr 15, 2011	145.05	143.85	145.12	143.57	19.13M	0.86
Apr 14, 2011	143.81	142.35	143.83	142.23	14.17M	1.35
Apr 13, 2011	141.90	142.39	142.53	141.48	13.89M	0.20
Apr 12, 2011	141.61	142.74	142.82	140.75	14.95M	-0.72
Apr 11, 2011	142.64	143.28	143.49	142.28	10.11M	-0.71
Apr 08, 2011	143.66	143.34	143.84	142.97	13.13M	0.81
Apr 07, 2011	142.51	142.23	142.89	141.80	9.49M	0.09
Apr 06, 2011	142.38	142.40	142.62	141.77	10.72M	0.23
Apr 05, 2011	142.05	139.58	142.09	139.52	18.33M	1.58
Apr 04, 2011	139.84	140.13	140.26	139.45	9.69M	0.47
Apr 01, 2011	139.19	138.65	139.55	137.72	15.74M	-0.48
Mar 31, 2011	139.86	140.08	140.40	139.78	15.24M	0.86
Mar 30, 2011	138.67	139.07	139.18	137.68	10.76M	0.33
Mar 29, 2011	138.21	138.21	138.82	137.94	6.35M	-0.24
Mar 28, 2011	138.54	137.82	138.83	137.78	7.66M	-0.52
Mar 25, 2011	139.26	140.00	140.24	138.66	13.19M	0.03
Mar 24, 2011	139.22	140.27	141.28	138.83	17.02M	-0.80
Mar 23, 2011	140.34	139.61	140.55	139.55	11.54M	0.93
Mar 22, 2011	139.05	138.88	139.36	138.67	9.56M	-0.06
Mar 21, 2011	139.14	139.50	139.91	138.97	13.74M	0.56
Mar 18, 2011	138.37	138.14	138.83	137.76	18.60M	1.02
Mar 17, 2011	136.97	136.56	137.08	136.25	9.12M	0.54
Mar 16, 2011	136.24	136.52	137.20	135.80	13.39M	-0.02
Mar 15, 2011	136.27	135.35	136.94	135.23	23.47M	-1.87
Mar 14, 2011	138.86	139.33	139.55	138.61	10.24M	0.46
Mar 11, 2011	138.22	137.29	138.93	137.18	10.42M	0.33
Mar 10, 2011	137.77	138.50	138.50	136.84	15.57M	-1.18
Mar 09, 2011	139.41	139.92	139.95	138.94	8.74M	0.04
Mar 08, 2011	139.36	139.65	139.66	138.83	10.73M	-0.26
Mar 07, 2011	139.72	140.29	140.61	139.28	14.07M	0.27
Mar 04, 2011	139.35	138.63	139.75	138.61	17.46M	0.91
Mar 03, 2011	138.09	138.81	139.13	137.57	16.49M	-1.31
Mar 02, 2011	139.92	140.24	140.55	139.48	15.73M	-0.08
Mar 01, 2011	140.03	138.57	140.03	138.49	17.44M	1.72
Feb 28, 2011	137.66	137.65	138.14	137.03	8.85M	0.20
Feb 25, 2011	137.38	137.22	137.74	136.77	10.35M	0.66
Feb 24, 2011	136.48	138.04	138.14	135.73	18.79M	-0.75
Feb 23, 2011	137.51	136.97	138.20	136.92	15.69M	0.90
Feb 22, 2011	136.29	136.92	137.22	136.19	16.68M	0.65
Feb 18, 2011	135.41	135.17	135.80	134.88	15.89M	0.27
Feb 17, 2011	135.04	134.74	135.16	134.47	11.33M	0.70
Feb 16, 2011	134.10	134.23	134.86	133.45	12.82M	0.10
Feb 15, 2011	133.97	133.86	134.17	133.63	10.11M	0.77
Feb 14, 2011	132.95	132.95	133.38	132.70	8.70M	0.48
Feb 11, 2011	132.32	133.01	133.44	132.09	9.89M	-0.40
Feb 10, 2011	132.85	132.11	133.31	132.00	8.11M	-0.17
Feb 09, 2011	133.07	133.19	133.39	132.49	10.18M	-0.05
Feb 08, 2011	133.14	132.96	133.50	132.80	16.23M	1.11
Feb 07, 2011	131.68	131.67	131.95	131.23	7.18M	0.02
Feb 04, 2011	131.66	131.84	132.70	131.23	15.22M	-0.41
Feb 03, 2011	132.20	130.07	132.32	129.28	17.41M	1.34
Feb 02, 2011	130.45	130.37	130.60	129.45	10.09M	-0.27
Feb 01, 2011	130.80	130.52	131.08	129.33	15.37M	0.72
Jan 31, 2011	129.87	129.27	130.51	129.25	14.67M	-0.31
Jan 28, 2011	130.28	127.97	131.48	127.95	28.10M	1.84
Jan 27, 2011	127.92	130.29	130.49	127.80	33.05M	-2.47
Jan 26, 2011	131.16	129.83	131.17	129.28	20.55M	0.81
Jan 25, 2011	130.10	129.65	130.27	129.07	22.22M	-0.20
Jan 24, 2011	130.36	131.01	131.63	130.14	15.13M	-0.51
Jan 21, 2011	131.03	130.76	131.43	130.53	19.49M	-0.13
Jan 20, 2011	131.20	131.76	132.10	131.04	24.36M	-1.88
Jan 19, 2011	133.72	134.34	134.40	133.40	11.80M	0.22
Jan 18, 2011	133.43	133.62	134.00	133.17	11.60M	0.56
Jan 14, 2011	132.69	133.17	133.60	132.22	21.23M	-1.01
Jan 13, 2011	134.05	135.66	135.68	133.63	14.30M	-1.04
Jan 12, 2011	135.46	134.79	135.58	134.35	10.79M	0.41
Jan 11, 2011	134.91	134.79	135.16	133.96	10.27M	0.59
Jan 10, 2011	134.12	133.85	134.20	133.24	8.43M	0.40
Jan 07, 2011	133.58	133.38	134.61	133.18	16.76M	-0.19
Jan 06, 2011	133.83	134.05	134.38	133.14	15.97M	-0.40
Jan 05, 2011	134.37	133.50	134.68	133.10	16.70M	-0.28
Jan 04, 2011	134.75	136.24	136.28	134.16	26.15M	-2.36
Jan 03, 2011	138.00	138.67	139.00	137.88	11.51M	-0.52
Dec 31, 2010	138.72	137.78	138.77	137.72	9.22M	1.23
Dec 30, 2010	137.03	137.58	137.71	136.94	5.75M	-0.49
Dec 29, 2010	137.71	137.38	138.05	137.19	8.44M	0.36
Dec 28, 2010	137.22	136.85	137.34	136.62	10.12M	1.63
Dec 27, 2010	135.02	134.96	135.06	134.49	3.44M	0.27
Dec 23, 2010	134.66	134.26	134.90	133.93	8.70M	-0.29
Dec 22, 2010	135.05	135.60	135.70	134.97	7.30M	-0.20
Dec 21, 2010	135.32	135.17	135.78	134.79	10.24M	0.16
Dec 20, 2010	135.11	135.13	135.44	134.33	13.14M	0.68
Dec 17, 2010	134.20	133.97	134.63	133.22	17.21M	0.29
Dec 16, 2010	133.81	134.21	134.23	132.86	23.47M	-0.66
Dec 15, 2010	134.70	135.34	135.93	134.68	15.09M	-1.09
Dec 14, 2010	136.18	136.27	137.21	135.86	17.43M	0.10
Dec 13, 2010	136.05	136.26	136.64	135.86	13.35M	0.47
Dec 10, 2010	135.41	134.94	135.48	133.95	11.94M	0.03
Dec 09, 2010	135.37	135.69	136.16	134.88	14.16M	0.43
Dec 08, 2010	134.79	135.91	136.29	133.88	23.48M	-1.25
Dec 07, 2010	136.50	139.46	139.54	136.46	26.50M	-1.88
Dec 06, 2010	139.11	138.14	139.46	137.73	15.64M	0.75
Dec 03, 2010	138.07	136.62	138.11	136.48	16.52M	2.12
Dec 02, 2010	135.20	135.62	136.59	135.15	17.58M	-0.13
